wwavenumber,intensity
301.04,0.003432189516367465
306.8457715430862,0.027750528417288416
312.65154308617235,0.034673303758623326
318.4573146292585,0.03148915093954714
324.2630861723447,0.026514189586667528
330.0688577154309,0.027142904405024572
335.8746292585171,0.029649848461311443
341.68040080160324,0.0314934665148582
347.4861723446894,0.03493574777423478
353.2919438877756,0.03170401402067348
359.09771543086174,0.03127651130126463
364.9034869739479,0.03427658261364778
370.7092585170341,0.035797069993189094
376.51503006012024,0.036613808731114625
382.3208016032064,0.035017030270638724
388.1265731462926,0.027935789539665863
393.9323446893788,0.028294310643849886
399.73811623246496,0.03625535763402215
405.5438877755511,0.034703676580833606
411.3496593186373,0.035222013959251036
417.15543086172346,0.03207280292573769
422.9612024048096,0.03788257663149014
428.76697394789585,0.05033009936449626
434.572745490982,0.0659591701366048
440.3785170340682,0.06775069356743789
446.18428857715435,0.0672197023848385
451.9900601202405,0.05651163003598056
457.7958316633267,0.05062021442949907
463.60160320641285,0.04775187517398411
469.407374749499,0.0407721389619419
475.2131462925852,0.03298948277916358
481.01891783567135,0.03069041606370527
486.8246893787575,0.025460546362309266
492.6304609218437,0.027525608326718146
498.43623246492984,0.024720441334778846
504.24200400801607,0.02325451553136257
510.04777555110223,0.02433351464022116
515.8535470941883,0.02183609729702496
521.6593186372745,0.01912606207728577
527.4650901803608,0.022166924608541465
533.270861723447,0.021688539311352818
539.0766332665331,0.023868398551559283
544.8824048096193,0.028794101142948624
550.6881763527055,0.03087246358847705
556.4939478957916,0.030228666823292803
562.2997194388778,0.03450021742163672
568.105490981964,0.032687125333826283
573.9112625250501,0.02640826994730897
579.7170340681363,0.032316653427871565
585.5228056112225,0.03680501747571386
591.3285771543086,0.03888998419178494
597.1343486973949,0.04968143357198349
602.9401202404811,0.05926608164383907
608.7458917835672,0.060281261191405075
614.5516633266534,0.0619391005141334
620.3574348697396,0.05424548878997358
626.1632064128257,0.03791265118960538
631.9689779559119,0.023256980133396537
637.7747494989981,0.0211550883343637
643.5805210420842,0.018330757672163984
649.3862925851704,0.023289307823800974
655.1920641282566,0.023078178098868016
660.9978356713427,0.014783623344450516
666.8036072144289,0.01290148850411826
672.6093787575151,0.022987458537829773
678.4151503006012,0.03233087169203195
684.2209218436874,0.034640744826121735
690.0266933867736,0.03090709003686684
695.8324649298597,0.02610320964102236
701.6382364729459,0.023684243623182798
707.4440080160321,0.024309233208960546
713.2497795591182,0.0274060821064121
719.0555511022044,0.02541794564429715
724.8613226452906,0.022723098760131094
730.6670941883767,0.02161683483508823
736.4728657314629,0.020908753007291943
742.278637274549,0.019640771186691504
748.0844088176352,0.023124002539317276
753.8901803607215,0.020311237407901757
759.6959519038077,0.023095425569042285
765.5017234468938,0.029072686106548822
771.30749498998,0.029209346104725625
777.1132665330662,0.03285211787533332
782.9190380761523,0.03062254577957666
788.7248096192385,0.028799380152104353
794.5305811623247,0.031463877656176184
800.3363527054108,0.03319947745079957
806.1421242484971,0.02809592226699983
811.9478957915833,0.02292127042803959
817.7536673346694,0.021894518315671154
823.5594388777556,0.01622552435416476
829.3652104208418,0.021794938326910398
835.1709819639279,0.02472755699567327
840.9767535070141,0.022273253070247055
846.7825250501003,0.0284659872418544
852.5882965931864,0.029892479123759228
858.3940681362726,0.03388117410875817
864.1998396793588,0.02904764807281021
870.0056112224449,0.018741866602901537
875.8113827655311,0.010779268486856437
881.6171543086173,0.01769358715870192
887.4229258517034,0.025775669316439383
893.2286973947896,0.03156684546225345
899.0344689378758,0.034323485562880236
904.8402404809619,0.03147055511442235
910.6460120240481,0.02993746368700705
916.4517835671343,0.025602124362272993
922.2575551102204,0.01755974758869366
928.0633266533066,0.02109863495503891
933.8690981963928,0.021313992008355542
939.6748697394789,0.02666640892218151
945.4806412825651,0.025743330618180984
951.2864128256513,0.03055657966214233
957.0921843687374,0.025822428769575023
962.8979559118236,0.027931022128210733
968.7037274549098,0.02349264562637757
974.5094989979959,0.017975478825343106
980.3152705410821,0.017960154808516423
986.1210420841683,0.017308070039268778
991.9268136272547,0.017133666389757607
997.7325851703408,0.027201757092403422
1003.538356713427,0.025189185732973733
1009.3441282565132,0.023278736106698603
1015.1498997995993,0.03315118669808275
1020.9556713426855,0.03492235769653386
1026.7614428857717,0.04539353688502451
1032.5672144288578,0.04888890459107565
1038.372985971944,0.03836073346175373
1044.1787575150302,0.03469460910689191
1049.9845290581163,0.0522453624191687
1055.7903006012025,0.09144483412476198
1061.5960721442887,0.11385398554842141
1067.4018436873748,0.09906005438503514
1073.207615230461,0.07094907757436582
1079.0133867735472,0.03691411134441323
1084.8191583166333,0.037496226710577986
1090.6249298597195,0.03727031805458496
1096.4307014028057,0.029817736263635968
1102.2364729458918,0.02836067820192685
1108.042244488978,0.030318748243704237
1113.8480160320642,0.03402768545105133
1119.6537875751503,0.07388752147529937
1125.4595591182365,0.09718102409935345
1131.2653306613227,0.09352069237832325
1137.0711022044088,0.07015566506881792
1142.876873747495,0.03490917840183067
1148.6826452905811,0.02927183649235687
1154.4884168336673,0.028839182942159522
1160.2941883767535,0.032791197166783394
1166.0999599198396,0.0385279002265006
1171.9057314629258,0.04089471975908241
1177.711503006012,0.04011316556432597
1183.5172745490981,0.024623845385400397
1189.3230460921843,0.023816582806504602
1195.1288176352705,0.025998436732780288
1200.9345891783566,0.027363149858887922
1206.740360721443,0.021105932061355057
1212.5461322645292,0.018100705033724098
1218.3519038076154,0.01501864436331021
1224.1576753507015,0.018318667972436076
1229.9634468937877,0.02180855008798622
1235.7692184368739,0.025049555128379433
1241.57498997996,0.022519117682647097
1247.3807615230462,0.02177611202610101
1253.1865330661324,0.01578955132964946
1258.9923046092185,0.0217136214691035
1264.7980761523047,0.0274774745643568
1270.6038476953909,0.02688001222768433
1276.409619238477,0.022963055594602853
1282.2153907815632,0.0476198807933623
1288.0211623246494,0.10750889748136434
1293.8269338677355,0.14585219623859458
1299.6327054108217,0.1341592180638292
1305.4384769539079,0.08208162548020018
1311.244248496994,0.026963075224650274
1317.0500200400802,0.03027034938997996
1322.8557915831664,0.029506410390579555
1328.6615631262525,0.025845402938798584
1334.4673346693387,0.022510062596746302
1340.2731062124249,0.021056741611433633
1346.078877755511,0.018456353338331368
1351.8846492985972,0.010383409602146258
1357.6904208416834,0.019073787088011076
1363.4961923847695,0.02227441088734755
1369.3019639278557,0.03421772539590512
1375.1077354709419,0.03245753233174222
1380.913507014028,0.028806100539910798
1386.7192785571142,0.02203757090238512
1392.5250501002004,0.024840030623182213
1398.3308216432865,0.029171581848628014
1404.1365931863727,0.037282419890918087
1409.9423647294589,0.05371282776580009
1415.748136272545,0.06228057143915374
1421.5539078156312,0.07412085498625116
1427.3596793587174,0.09316225195047502
1433.1654509018035,0.1404549915639098
1438.9712224448897,0.16959862282619295
1444.7769939879759,0.1579752531885673
1450.582765531062,0.13364369187559352
1456.3885370741482,0.11388227765457422
1462.1943086172344,0.11722891553763806
1468.0000801603205,0.09713998273992802
1473.805851703407,0.06090530265948392
1479.611623246493,0.0411689551480153
1485.4173947895792,0.04112037263003698
1491.2231663326654,0.04617458641796745
1497.0289378757516,0.04332356119425087
1502.8347094188377,0.0365535114473053
1508.640480961924,0.02385582845012677
1514.44625250501,0.02308931782937598
1520.2520240480962,0.036040458127174886
1526.0577955911824,0.05292474765753063
1531.8635671342686,0.06099959608251291
1537.6693386773547,0.0421475648497299
1543.475110220441,0.025812782940651775
1549.280881763527,0.02361461832362252
1555.0866533066132,0.025957778218997477
1560.8924248496994,0.032564883724273824
1566.6981963927856,0.03617626923383429
1572.5039679358717,0.035729915079427646
1578.309739478958,0.034642540714886115
1584.115511022044,0.03401161249021071
1589.9212825651302,0.024498174233707155
1595.7270541082164,0.014386411434859456
1601.5328256513026,0.012687014327792324
1607.3385971943887,0.01589601998540973
1613.144368737475,0.028741696872727037
1618.950140280561,0.02817688042794683
1624.7559118236472,0.025085433208775893
1630.5616833667334,0.022732599962480442
1636.3674549098196,0.03337398236790666
1642.1732264529057,0.03512102891531845
1647.978997995992,0.04146830066060203
1653.784769539078,0.037986713003188746
1659.5905410821642,0.03295297644043608
1665.3963126252504,0.03579378204706471
1671.2020841683366,0.03273359998265239
1677.0078557114227,0.04004579583615353
1682.8136272545091,0.03919711733426185
1688.6193987975953,0.030386366591045932
1694.4251703406815,0.029209445408133916
1700.2309418837676,0.028240718228726577
1706.0367134268538,0.03766863220766515
1711.84248496994,0.04767687823501462
1717.6482565130261,0.04035877027094866
1723.4540280561123,0.034473536609241594
1729.2597995991985,0.024299726755021185
1735.0655711422846,0.02033947151210402
1740.8713426853708,0.020494014218263436
1746.677114228457,0.02125540275060766
1752.4828857715431,0.027557597355200813
1758.2886573146293,0.03162613363234861
1764.0944288577155,0.028588520151228185
1769.9002004008016,0.022122766351989093
1775.7059719438878,0.027447817534413
1781.511743486974,0.04381248163622426
1787.3175150300601,0.04613857291369414
1793.1232865731463,0.04476889981734027
1798.9290581162325,0.03326054811728217
1804.7348296593186,0.02842038784801461
1810.5406012024048,0.033719774215770354
1816.346372745491,0.02794209721774616
1822.1521442885771,0.034659651876690796
1827.9579158316633,0.035133211215870166
1833.7636873747495,0.03972744872911303
1839.5694589178356,0.04505203628211574
1845.3752304609218,0.045005815074125266
1851.181002004008,0.043519643643159155
1856.9867735470941,0.038632922695436674
1862.7925450901803,0.035224675757953246
1868.5983166332664,0.030125483142757634
1874.4040881763526,0.02890995411038929
1880.2098597194388,0.03116681127895645
1886.015631262525,0.03212104798581938
1891.8214028056111,0.03159923758264686
1897.6271743486975,0.0260272772303531
1903.4329458917837,0.020185028217875805
1909.2387174348698,0.017952803329784345
1915.044488977956,0.02176179350040245
1920.8502605210422,0.02487112633294259
1926.6560320641283,0.024460285294052198
1932.4618036072145,0.020343914495859303
1938.2675751503007,0.018657235537180954
1944.0733466933868,0.030921666139553633
1949.879118236473,0.02884605620099814
1955.6848897795592,0.032000993978714296
1961.4906613226453,0.02546628100975718
1967.2964328657315,0.026171307071842353
1973.1022044088177,0.023668001363903013
1978.9079759519038,0.01975794180040842
1984.71374749499,0.025691315049267173
1990.5195190380762,0.02513456283513804
1996.3252905811623,0.03008394968406391
2002.1310621242485,0.02843620217977346
2007.9368336673347,0.03132243232361501
2013.7426052104208,0.028922517215235154
2019.548376753507,0.02140029025538212
2025.3541482965932,0.02097417780891548
2031.1599198396793,0.020247477131480875
2036.9656913827655,0.027470322304582656
2042.7714629258517,0.030966247221512245
2048.577234468938,0.025044713903021782
2054.383006012024,0.02384610623297773
2060.1887775551104,0.030207236614049688
2065.9945490981963,0.03763913276468169
2071.8003206412827,0.039950263166123746
2077.6060921843687,0.03475907135172418
2083.411863727455,0.044398180355579124
2089.217635270541,0.0497861904202622
2095.0234068136274,0.047695087392818844
2100.8291783567133,0.05121930286741847
2106.6349498997997,0.05344804263444034
2112.440721442886,0.05537221789022854
2118.246492985972,0.04573600231343275
2124.0522645290584,0.041683080931269004
2129.8580360721444,0.04479737490002668
2135.663807615231,0.04706381404409389
2141.4695791583167,0.051101598642131256
2147.275350701403,0.05935985471991562
2153.081122244489,0.05837603570679599
2158.8868937875754,0.05826963602788204
2164.6926653306614,0.04842340647280607
2170.498436873748,0.047864035298981505
2176.3042084168337,0.04562461500854257
2182.10997995992,0.042276796568939914
2187.915751503006,0.05425314006725419
2193.7215230460924,0.05146437481817399
2199.5272945891784,0.045245750967942346
2205.333066132265,0.040791680347778435
2211.1388376753507,0.04671105697975521
2216.944609218437,0.04966550289031116
2222.750380761523,0.04338687472860489
2228.5561523046094,0.04324580529291605
2234.3619238476954,0.05702902709982706
2240.167695390782,0.050405996659769345
2245.9734669338677,0.031788545655968406
2251.779238476954,0.032849719196026694
2257.58501002004,0.04076967736249838
2263.3907815631264,0.051701158553094255
2269.1965531062124,0.04878956370020762
2275.0023246492988,0.035060957583697434
2280.8080961923847,0.03966065430930385
2286.613867735471,0.048551273172462085
2292.419639278557,0.049093965464532714
2298.2254108216434,0.044670285460898664
2304.0311823647294,0.034076736909086774
2309.8369539078158,0.031103233371972322
2315.6427254509017,0.03186297667052994
2321.448496993988,0.03535749644463807
2327.2542685370745,0.03500607713586996
2333.0600400801604,0.03361250951626545
2338.865811623247,0.029494115110354054
2344.6715831663328,0.033785185930645965
2350.4773547094187,0.04020122636173186
2356.283126252505,0.03454402754869333
2362.088897795591,0.02534961035203128
2367.8946693386774,0.017208736073568508
2373.7004408817634,0.024818608034719348
2379.5062124248498,0.03640733530705534
2385.3119839679357,0.03643576996172745
2391.117755511022,0.032451921567153874
2396.923527054108,0.02386382989582863
2402.7292985971944,0.017457689933612016
2408.5350701402804,0.016798958130373846
2414.3408416833668,0.01614853864309812
2420.1466132264527,0.018216597680991
2425.952384769539,0.024254444231438518
2431.7581563126255,0.03207427170406109
2437.5639278557114,0.03528503363439375
2443.369699398798,0.03773973062192744
2449.1754709418838,0.033055384550512726
2454.98124248497,0.025939072736238918
2460.787014028056,0.02680804820402694
2466.5927855711425,0.023414255919009093
2472.3985571142284,0.03151193126128393
2478.204328657315,0.03618494518955958
2484.0101002004008,0.03941524182060261
2489.815871743487,0.03864583856170699
2495.621643286573,0.033260057957825204
2501.4274148296595,0.03349580150370222
2507.2331863727454,0.029008602159015098
2513.038957915832,0.029929765173699083
2518.8447294589178,0.03090921402969477
2524.650501002004,0.02849219441774888
2530.45627254509,0.03513033962863067
2536.2620440881765,0.042960585269880704
2542.0678156312624,0.04456166330807685
2547.873587174349,0.04051668448007823
2553.6793587174348,0.03183576790232344
2559.485130260521,0.028679727354256238
2565.290901803607,0.028433108323662627
2571.0966733466935,0.03534026868314071
2576.9024448897794,0.030572944306730434
2582.708216432866,0.024171070998751445
2588.5139879759517,0.02994735821999666
2594.319759519038,0.029267563043083117
2600.125531062124,0.02818557941894184
2605.9313026052105,0.02368869942917373
2611.7370741482964,0.02840504570999697
2617.542845691383,0.031319378167443436
2623.3486172344687,0.021377827611403222
2629.154388777555,0.01827435982659235
2634.960160320641,0.02012433519563917
2640.7659318637275,0.029609533287811192
2646.571703406814,0.0420576609548371
2652.3774749499,0.03226094417658881
2658.183246492986,0.027646861729518833
2663.989018036072,0.028724794967534654
2669.7947895791585,0.029094404713075436
2675.6005611222445,0.015042051985268303
2681.406332665331,0.013859809696462612
2687.212104208417,0.01816798299271319
2693.017875751503,0.034893076511712945
2698.823647294589,0.03697252154063116
2704.6294188376755,0.04304787114400384
2710.4351903807615,0.05642190201217938
2716.240961923848,0.07782031962437166
2722.046733466934,0.07471798035389712
2727.85250501002,0.059092543365714734
2733.658276553106,0.04094360864416402
2739.4640480961925,0.018193534087412325
2745.2698196392785,0.017321386655809675
2751.075591182365,0.010096852256033602
2756.881362725451,0.0065680925116141185
2762.687134268537,0.008181363639758236
2768.492905811623,0.013709811621760616
2774.2986773547095,0.005683047185389031
2780.1044488977955,0.0010472572133863557
2785.910220440882,0.0016396786485125708
2791.715991983968,0.006519652108552322
2797.521763527054,0.014219992962601163
2803.32753507014,0.01507737363757629
2809.1333066132265,0.020777242730606466
2814.9390781563125,0.02353997418739364
2820.744849699399,0.029467234652886583
2826.550621242485,0.03638564704038076
2832.356392785571,0.1015217804512918
2838.162164328657,0.3214275719957565
2843.9679358717435,0.5997354054355887
2849.77370741483,0.7266347212438238
2855.579478957916,0.6271126690015442
2861.3852505010022,0.4733771344479922
2867.191022044088,0.37599443572428204
2872.9967935871746,0.545550649814529
2878.8025651302605,0.8984294427437058
2884.608336673347,0.9977930333125745
2890.414108216433,0.7607360687875311
2896.2198797595192,0.435517756119941
2902.025651302605,0.4008754458572209
2907.8314228456916,0.3494064305008883
2913.6371943887775,0.27936884197466083
2919.442965931864,0.2365299245666326
2925.24873747495,0.22968732325921667
2931.0545090180362,0.22772209743987304
2936.860280561122,0.2018360617152789
2942.6660521042086,0.12561461294067075
2948.4718236472945,0.061343070564310966
2954.277595190381,0.026788408531196364
2960.083366733467,0.032960204672813395
2965.8891382765532,0.023731982909098667
2971.694909819639,0.01503252531530078
2977.5006813627256,0.009411062970934992
2983.3064529058115,0.017230983194300702
2989.112224448898,0.020572798431373954
2994.917995991984,0.01749656694913825
3000.7237675350702,0.015291841634608483
3006.529539078156,0.013396237782775608
3012.3353106212426,0.012861375480233998
3018.1410821643285,0.01033557827383691
3023.946853707415,0.011373966697022017
3029.752625250501,0.010107629805342019
3035.5583967935872,0.009695336149462068
3041.364168336673,0.011999363203250195
3047.1699398797596,0.014278529079895215
3052.9757114228455,0.023322375216164124
3058.781482965932,0.021851501523848543
3064.5872545090183,0.02503675420120254
3070.3930260521042,0.026574026214666344
3076.1987975951906,0.03075875669517092
3082.0045691382766,0.03337127242072539
3087.810340681363,0.02858098979144481
3093.616112224449,0.02916161105321906
3099.4218837675353,0.028315130154057275
3105.2276553106212,0.023898138711882632
3111.0334268537076,0.024497706867256344
3116.8391983967936,0.026841417798225242
3122.64496993988,0.024043513109298947
3128.450741482966,0.026851712187779625
3134.2565130260523,0.031897449574594415
3140.0622845691382,0.02820748918396596
3145.8680561122246,0.02561536497734687
3151.6738276553106,0.026693870169053408
3157.479599198397,0.03335672964840703
3163.285370741483,0.0317318897656402
3169.0911422845693,0.03431858276675113
3174.896913827655,0.038169296765249605
3180.7026853707416,0.039671237969698035
3186.5084569138276,0.03999758707943591
3192.314228456914,0.03958248731730723
3198.12,0.034454858052236886
